出库单号,销售订单号,订单日期,出库日期,订单客户,库存仓库,物料编码,物料名称,报价主数量,主单位,标识,车牌号,区域,装车时间,到货时间,装车过程时间,运途时间,热鲜产品预冷时间,生产加工时间(小时),头均,单位产量（公斤/小时）,最早要货时间,最晚要货时间
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10406004,小里脊,100.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,0.9523809523809523,0.7,105.0,14:33:52.773000,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10313005,猪腰,30.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,0.8333333333333334,0.24,36.0,14:41:01.344000,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10310002,猪肚,70.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,0.9333333333333333,0.5,75.0,14:35:01.344000,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10309005,猪肝,50.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,0.2777777777777778,1.2,180.0,15:14:21.344000,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10302005,预煮大肠,20.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,,0.0,0.0,,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10305001,板油,800.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,2.6666666666666665,2.0,300.0,12:51:01.344000,
SXCK202505200047,SO302025051900377118,2025-05-19,2025-05-19,王一实业集团衡阳香江百货有限公司,邕之泰鲜品库,10202007,去大排肌肉中段,1000.0,公斤,SXCK202505200047,桂AQ5773,衡阳市石鼓区,23:30,23:00:00,5.98296,0.333333333333333,,0.4166666666666667,16.0,2400.0,15:06:01.344000,
SXCK202505200006,SO302025051900377119,2025-05-19,2025-05-19,湖南涵达商贸有限公司,邕之泰鲜品库,10305001,板油,1000.0,公斤,SXCK202505200006,桂A2B0M8,郴州市安仁县,23:30,19:00:00,5.98296,1.41666666666667,,3.3333333333333335,2.0,300.0,12:11:01.344000,
SXCK202505190355,SO302025051900377120,2025-05-19,2025-05-19,广州市海远肉类供应链有限公司,邕之泰鲜品库,10704067,带皮五花肉(冷鲜),500.0,公斤,SXCK202505190355,桂AR03U5,0,15:30,13:00:00,5.2963,0.0,,,,,,
SXCK202505200096,SO302025051900377122,2025-05-19,2025-05-19,深圳市绿康肉类有限公司龙坪分公司,邕之泰鲜品库,10405006,后腿肌肉,1000.0,公斤,SXCK202505200096,桂AQ6775,深圳市坪山区,03:00,20:00:00,2.45312,0.5,,0.5555555555555556,12.0,1800.0,1899-12-29 21:59:28.768000,
SXCK202505190357,SO302025051900377126,2025-05-19,2025-05-19,广州市海远肉类供应链有限公司,邕之泰鲜品库,10704002,带皮五花肉,2000.0,公斤,SXCK202505190357,桂AR03U5,0,15:30,13:00:00,5.2963,0.0,,1.4814814814814814,9.0,1350.0,06:43:19.987000,
SXCK202505190387,SO302025051900377133,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,300.0,公斤,SXCK202505190387,桂AAJ731,0,16:30,16:00:00,4.86487,0.0,,1.0,2.0,300.0,08:38:06.468000,
SXCK202505190387,SO302025051900377133,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10610009,无颈通排（冷鲜）,100.0,公斤,SXCK202505190387,桂AAJ731,0,16:30,16:00:00,4.86487,0.0,,0.1111111111111111,6.0,900.0,09:31:26.468000,
SXCK202505190387,SO302025051900377133,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,200.0,公斤,SXCK202505190387,桂AAJ731,0,16:30,16:00:00,4.86487,0.0,,0.6837606837606838,1.95,292.5,08:57:04.930000,
SXCK202505190387,SO302025051900377133,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10314035,带肘后脚（冷鲜）,100.0,公斤,SXCK202505190387,桂AAJ731,0,16:30,16:00:00,4.86487,0.0,,0.3333333333333333,2.0,300.0,09:18:06.468000,
SXCK202505190387,SO302025051900377133,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10305001,板油,300.0,公斤,SXCK202505190387,桂AAJ731,0,16:30,16:00:00,4.86487,0.0,,1.0,2.0,300.0,08:38:06.468000,
SXCK202505190384,SO302025051900377134,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10620002,筒骨块,100.0,公斤,SXCK202505190384,桂A2C1C7,长沙市岳麓区,16:30,16:00:00,4.86487,0.5,,,,,,
SXCK202505190384,SO302025051900377134,2025-05-19,2025-05-19,湖南鲜城食品有限公司,邕之泰鲜品库,10316001,连肝肉,150.0,公斤,SXCK202505190384,桂A2C1C7,长沙市岳麓区,16:30,16:00:00,4.86487,0.5,,2.941176470588235,0.34,51.00000000000001,06:41:38.233000,
SXCK202505190359,SO302025051900377136,2025-05-19,2025-05-19,浏阳市笑哈哈食品厂,邕之泰鲜品库,10201027,去皮软前段M,600.0,公斤,SXCK202505190359,桂AR03U5,长沙市浏阳市,16:30,06:00:00,4.86487,1.38333333333333,,0.47058823529411764,8.5,1275.0,09:09:52.350000,
SXCK202505190359,SO302025051900377136,2025-05-19,2025-05-19,浏阳市笑哈哈食品厂,邕之泰鲜品库,10409001,精碎肉,200.0,公斤,SXCK202505190359,桂AR03U5,长沙市浏阳市,16:30,06:00:00,4.86487,1.38333333333333,,1.0256410256410255,1.3,195.0,08:36:34.160000,
SXCK202505190388,SO302025051900377138,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰鲜品库,10405034,猪后展,30.0,公斤,SXCK202505190388,桂AAJ731,深圳市罗湖区,17:00,19:00:00,3.21138,0.5,,,,,,
SXCK202505190388,SO302025051900377138,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰鲜品库,10309005,猪肝,300.0,公斤,SXCK202505190388,桂AAJ731,深圳市罗湖区,17:00,19:00:00,3.21138,0.5,,1.6666666666666667,1.2,180.0,10:07:19.032000,
SXCK202505200199,SO302025051900377138,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰白条库,10103001,带蹄白条A,4250.0,公斤,SXCK202505200199,桂AV3189,深圳市罗湖区,05:00,19:00:00,5.39102,11.3666666666667,,0.32196969696969696,88.0,13200.0,1899-12-29 21:17:13.237000,
SXCK202505190388,SO302025051900377138,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰鲜品库,10704002,带皮五花肉,500.0,公斤,SXCK202505190388,桂AAJ731,深圳市罗湖区,17:00,19:00:00,3.21138,0.5,,0.37037037037037035,9.0,1350.0,11:25:05.699000,
SXCK202505190388,SO302025051900377138,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰鲜品库,10704013,带皮五花肉A,300.0,公斤,SXCK202505190388,桂AAJ731,深圳市罗湖区,17:00,19:00:00,3.21138,0.5,,0.2222222222222222,9.0,1350.0,11:33:59.032000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10311012,猪心B,40.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,,,,,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10704066,带皮五花肉B,70.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,,,,,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10409005,精碎肉B,200.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,,,,,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10704067,带皮五花肉(冷鲜),50.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,,,,,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10201023,带皮软前段M,50.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.03508771929824561,9.5,1425.0,1899-12-29 22:30:42.452000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10202013,大中段,34.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.009444444444444445,24.0,3600.0,1899-12-29 22:32:14.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10606017,大肋排（去尾脊骨）（冷鲜）,50.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.08333333333333333,4.0,600.0,1899-12-29 22:27:48.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10614015,带肉扇骨（冷鲜）,10.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.08333333333333333,0.8,120.0,1899-12-29 22:27:48.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10403001,大排肌肉,30.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.05,4.0,600.0,1899-12-29 22:29:48.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10401002,颈背肌肉,50.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.1111111111111111,3.0,450.0,1899-12-29 22:26:08.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10313005,猪腰,10.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.2777777777777778,0.24,36.0,1899-12-29 22:16:08.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10310002,猪肚,20.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.26666666666666666,0.5,75.0,1899-12-29 22:16:48.768000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10704013,带皮五花肉A,200.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,0.14814814814814814,9.0,1350.0,1899-12-29 22:23:55.435000,
SXCK202505200109,SO302025051900377140,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10706002,3:7碎肥,500.0,公斤,SXCK202505200109,桂AQ6775,深圳市南山区,03:00,18:00:00,2.45312,0.0,,1.1111111111111112,3.0,450.0,1899-12-29 21:26:08.768000,
SXCK202505190418,SO302025051900377144,2025-05-19,2025-05-19,百色市北部湾海鲜餐饮有限公司,邕之泰鲜品库,10704067,带皮五花肉(冷鲜),250.0,公斤,SXCK202505190418,豫A910ZQ,百色市右江区,19:30,03:00:00,2.43398,0.0,,,,,,
SXCK202505190489,SO302025051900377154,2025-05-19,2025-05-19,防城港市曾云酒店管理咨询有限公司,邕之泰电商鲜品库,10607005,脊骨块（0.5kg）,2.5,公斤,SXCK202505190489,桂A1E3T8,上思县思阳镇,21:30,08:00:00,2.2431,1.61666666666667,,,,,,
SXCK202505190489,SO302025051900377154,2025-05-19,2025-05-19,防城港市曾云酒店管理咨询有限公司,邕之泰电商鲜品库,10411008,猪瘦肉（冷鲜）0.5kg,271.0,公斤,SXCK202505190489,桂A1E3T8,上思县思阳镇,21:30,08:00:00,2.2431,1.61666666666667,,,,,,
SXCK202505190399,SO302025051900377174,2025-05-19,2025-05-19,桂林市桂膳一品餐饮管理有限公司,邕之泰鲜品库,10720011,带皮面肉（未精修）,2500.0,公斤,SXCK202505190399,桂C22038,桂林市象山区,18:30,10:00:00,3.44226,1.98333333333333,,9.803921568627452,1.7,255.0,03:15:13.746000,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10609001,颈骨,10.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,0.08333333333333333,0.8,120.0,15:06:37.248000,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10603001,带肉后腿骨,10.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,0.03333333333333333,2.0,300.0,15:09:37.248000,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10330001,猪肺,50.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,,0.0,0.0,,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10311001,猪心,5.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,0.10752688172043011,0.31,46.5,15:05:10.151000,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10312001,猪舌,5.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,,0.0,0.0,,
SXCK202505190445,SO302025051900377182,2025-05-19,2025-05-19,柳州郭而鸿,邕之泰鲜品库,10309005,猪肝,5.0,公斤,SXCK202505190445,豫A910ZQ,柳州市鱼峰区,19:30,01:30:00,2.30632,0.0,,0.027777777777777776,1.2,180.0,15:09:57.248000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10325002,猪脑,1.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,,,,,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10406004,小里脊,3.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.02857142857142857,0.7,105.0,16:12:52.231000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10313005,猪腰,1.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.027777777777777776,0.24,36.0,16:12:55.088000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10311001,猪心,2.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.043010752688172046,0.31,46.5,16:12:00.249000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10310002,猪肚,1.4,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.018666666666666665,0.5,75.0,16:13:27.888000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10309005,猪肝,2.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.011111111111111112,1.2,180.0,16:13:55.088000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10201005,带蹄前段,238.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.0661111111111111,24.0,3600.0,16:10:37.088000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10202007,去大排肌肉中段,60.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.025,16.0,2400.0,16:13:05.088000,
SXCK202505190555,SO302025051900377185,2025-05-19,2025-05-19,梧州泽源农产品供应链有限公司,邕之泰鲜品库,10203005,去肘后段,14.0,公斤,SXCK202505190555,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.333333333333333,,0.0044444444444444444,21.0,3150.0,16:14:19.088000,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10325002,猪脑,10.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,,,,,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10606004,大肋排(去尾脊骨),230.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,0.38333333333333336,4.0,600.0,14:48:37.248000,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10603001,带肉后腿骨,30.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,0.1,2.0,300.0,15:05:37.248000,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10313005,猪腰,20.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,0.5555555555555556,0.24,36.0,14:38:17.248000,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10311001,猪心,30.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,0.6451612903225806,0.31,46.5,14:32:54.667000,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10312001,猪舌,30.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,,0.0,0.0,,
SXCK202505190420,SO302025051900377203,2025-05-19,2025-05-19,柳州罗海静,邕之泰鲜品库,10310002,猪肚,20.0,公斤,SXCK202505190420,豫A910ZQ,柳州市鱼峰区,19:30,03:30:00,2.30632,0.0,,0.26666666666666666,0.5,75.0,14:55:37.248000,
SXCK202505190488,SO302025051900377206,2025-05-19,2025-05-19,广西新全龙食品有限公司,邕之泰白条库,10101004,毛边白条（小）（不劈半）,5600.0,公斤,SXCK202505190488,桂A1E3T8,0,01:00,03:00:00,2.8361,0.0,,1.2444444444444445,30.0,4500.0,1899-12-29 18:55:10.040000,
SXCK202505190551,SO302025051900377207,2025-05-19,2025-05-19,广西欣味海食品科技有限公司,邕之泰鲜品库,10502003,肥膘,200.0,公斤,SXCK202505190551,桂AG2R12,0,21:30,08:00:00,2.68658,0.0,,0.3333333333333333,4.0,600.0,16:28:48.312000,
SXCK202505200111,SO302025051900377213,2025-05-19,2025-05-19,深圳市好多肉供应链有限公司,邕之泰鲜品库,10502008,软裆膘,50.0,公斤,SXCK202505200111,桂AQ6775,0,03:00,18:00:00,2.45312,0.0,,,0.0,0.0,,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10614001,带肉扇骨,10.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,0.08333333333333333,0.8,120.0,14:59:59.664000,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10314041,大前脚,80.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,,,,,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10324003,粉肠头,6.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,,,,,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10325002,猪脑,2.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,,,,,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10610008,无颈前排（冷鲜）,80.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,0.26666666666666666,2.0,300.0,14:48:59.664000,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10313005,猪腰,4.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,0.1111111111111111,0.24,36.0,14:58:19.664000,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10311001,猪心,4.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,0.08602150537634409,0.31,46.5,14:59:49.987000,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10312001,猪舌,4.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,,0.0,0.0,,
SXCK202505190485,SO302025051900377225,2025-05-19,2025-05-19,广西浦北县中兴恒联商贸有限公司,邕之泰鲜品库,10201005,带蹄前段,150.0,公斤,SXCK202505190485,桂A1E3T8,钦州市浦北县,19:30,05:30:00,2.41676,2.3,,0.041666666666666664,24.0,3600.0,15:02:29.664000,
